id,sample_id,actual_class,actual_quantity,nn_pred_quantity,nn_pred_prob,nn_pred_energy,nn_pred_api,nn_pred_api_prob,nn_pred_api_energy
25490,55425,ripe,80,80,0.61541337,-4.9447985,Ripe,0.9999095,16.84626
25492,55178,ripe,50,50,0.7055627,-5.7994475,Ripe,0.9999032,16.57537
25494,55502,ripe,20,20,0.99997437,1.1759119,Ripe,0.99936,15.134124
25495,55067,ripe,50,50,0.8680191,-3.5486164,Ripe,0.9997116,15.919405
25496,55494,ripe,20,20,0.9999521,2.6446044,Ripe,0.99986064,16.026453
25503,55489,ripe,20,20,0.9998447,0.1342119,Ripe,0.99989486,16.712341
25507,55429,ripe,80,80,0.93131554,-4.8833866,Ripe,0.9998908,16.764153
25508,55210,ripe,50,50,0.86536,-5.876433,Ripe,0.9999,16.946602
25510,55425,ripe,80,80,0.62520117,-6.141648,Ripe,0.99991286,16.672155
25515,55163,ripe,100,100,0.9995695,-1.0567216,Ripe,0.99992096,16.936651
25518,55324,ripe,100,100,0.7633392,-3.3244777,Ripe,0.99990356,16.939272
25521,55427,ripe,80,80,0.9836549,-3.3789098,Ripe,0.9998369,16.92793
25522,55075,ripe,50,50,0.9387743,-5.0551257,Ripe,0.9999119,16.971226
25535,55490,ripe,20,20,0.9869158,-3.8679376,Ripe,0.9999608,17.267174
25542,55036,ripe,50,50,0.95345676,-2.9661195,Ripe,0.9999292,16.97671
25546,55160,ripe,100,100,0.84377766,-4.7304626,Ripe,0.9999505,17.19752
25550,55161,ripe,100,100,0.777144,-5.6509423,Ripe,0.99962854,16.200953
25572,55492,ripe,20,20,0.997387,-2.5462782,Ripe,0.99995005,17.142778
25577,55363,ripe,100,100,0.99998105,-1.3545425,Ripe,0.99987936,16.627443
25578,55502,ripe,20,20,0.99999416,2.5126662,Ripe,0.99948823,15.195455
25579,55497,ripe,20,20,0.9999478,0.90344965,Ripe,0.99994946,17.115112
25581,55490,ripe,20,20,0.9984529,-2.634538,Ripe,0.9999732,17.425764
25588,55178,ripe,50,50,0.5821411,-5.105904,Ripe,0.9998795,16.71248
25595,55502,ripe,20,20,0.99998987,2.5874908,Ripe,0.999519,15.3638115
25605,55165,ripe,100,100,0.96727544,-3.2378259,Ripe,0.9999471,16.9818
25609,55438,ripe,80,80,0.98926485,-3.734232,Ripe,0.9999367,16.938313
25612,55497,ripe,20,20,0.99965227,0.36410215,Ripe,0.9999683,17.175917
25614,55492,ripe,20,20,0.9970715,-1.375563,Ripe,0.99995184,16.958462
25616,55073,ripe,50,50,0.8323695,-5.0340505,Ripe,0.99965835,16.612986
25617,55163,ripe,100,100,0.9998597,0.0810825,Ripe,0.9999021,16.713829
25620,55160,ripe,100,100,0.9138833,-4.338613,Ripe,0.99994814,16.961962
25625,55502,ripe,20,20,0.99999714,3.8208568,Ripe,0.99941564,15.698254
25632,55041,ripe,80,80,0.7341801,-6.157972,Ripe,0.9996892,15.800338
25637,55075,ripe,50,50,0.9540114,-4.103797,Ripe,0.9999379,17.090887
25638,55492,ripe,20,20,0.9985885,-1.9963773,Ripe,0.9999393,16.960602
25642,55075,ripe,50,50,0.99440247,-3.2246222,Ripe,0.9999255,16.85742
25646,55432,ripe,80,100,0.5243351,-6.2121353,Ripe,0.9999317,17.12923
25834,57414,amoxicillin,100,20,0.9830614,-3.9081097,Hydroxychloroquine,0.9973091,11.372737
